case,model,pretrained_mean_model,query,expected_faq_id,tfidf_predicted_faq_id,tfidf_similarity,tfidf_accepted,tfidf_correct_answer,pretrained_mean_predicted_faq_id,pretrained_mean_similarity,pretrained_mean_accepted,pretrained_mean_correct_answer,sequence_predicted_faq_id,sequence_similarity,sequence_accepted,sequence_correct_answer
B,bilstm,pw2v_mean,I need to establish what kind of computer or laptop should I order.,468,468,0.6953082171433992,True,True,468,0.8961853754804341,True,True,468,0.7394461897934832,False,False
B,bilstm,pw2v_mean,Am I allowed to make use of my learn permit to put in an application for a SIN?,458,458,0.6680020482392977,True,True,458,0.9021615560663169,True,True,458,0.7267929359545218,False,False
B,bilstm,pw2v_mean,Am I expected to require a learn permit to learn in Canada as an overseas student?,449,449,0.4853939043468972,True,True,450,0.8302596374301819,False,False,449,0.6254982043209445,False,False
B,bilstm,pw2v_mean,Explain how this works: will you accept my submission and supporting documents prepared and submitted by an agent or consultant.,411,411,0.9321338307510498,True,True,411,0.9582812189940446,True,True,411,0.7263123092624614,False,False
B,bilstm,pw2v_mean,What steps should someone follow to sign up for UTAlert?,285,285,0.7520881658953215,True,True,285,0.8022733111397118,False,False,300,0.7349946746907258,False,False
B,bilstm,pw2v_mean,I need guidance on this matter: i recently became a Canadian Permanent Resident. How can I revise my legal current state on my submission.,415,415,0.7990763909047927,True,True,415,0.928418099292657,True,True,415,0.6711254815890648,False,False
B,bilstm,pw2v_mean,What lies behind the fact that didn't I get a notification through the app?,297,297,0.7942479864526766,True,True,297,0.9087472832739609,True,True,297,0.7413819509680004,False,False
B,bilstm,pw2v_mean,How is One Year MMPA organised?,40,40,0.7017167538004327,True,True,40,0.6671980490459899,False,False,286,0.4576313210269255,False,False
B,bilstm,pw2v_mean,"Please clarify the following point: my visa or eTA is about to expire or already expired, can I travel/send back to Canada with my valid learn permit.",455,455,0.7953247987528331,True,True,455,0.9565365478751534,True,True,455,0.6663548253674414,False,False
B,bilstm,pw2v_mean,What material does Master of Urban Design (post-professional) teach?,56,56,0.7912178677882903,True,True,60,0.8451193751201103,False,False,54,0.5955687333282174,False,False
B,bilstm,pw2v_mean,Clarify what identifier will alerts come from.,292,292,0.8343345166520957,True,True,292,0.8356052476344534,False,False,292,0.7067632555838999,False,False
B,bilstm,pw2v_mean,Please explain do I do if my educational institution has closed.,424,424,0.8765364207566634,True,True,424,0.9477021257878655,True,True,424,0.6783822092841294,False,False
B,bilstm,pw2v_mean,"I need guidance on this matter: my permit is about to expire, how and when should I put in an application to extend it.",454,454,0.8296062254831887,True,True,454,0.9543794757994721,True,True,454,0.7113400468091116,False,False
B,bilstm,pw2v_mean,I am trying to put in an application for financial aid - what is the process?,439,439,0.5632017070150773,True,True,326,0.834067573626762,False,False,349,0.6263525089229539,False,False
B,bilstm,pw2v_mean,Please explain long will an assessment take.,381,381,0.7945041108581503,True,True,381,0.8385629471099088,False,False,145,0.6106609129837128,False,False
B,bilstm,pw2v_mean,Where does a qualification in Aerospace Science and Engineering lead?,70,70,0.6838844380193606,True,True,70,0.8563958950381334,False,False,70,0.7283956194056682,False,False
B,bilstm,pw2v_mean,I need guidance on this matter: where do I locate details about the practicum classes - SWK4701H Practicum 1 and SWK4702Y Practicum 2.,480,480,0.8643294090470032,True,True,480,0.9369466091763884,True,True,480,0.5078714329013613,False,False
B,bilstm,pw2v_mean,Explain the scholarly work areas in SURE: Summer Undergraduate Scholarly work in Engineering.,133,133,0.6283235229808922,True,True,133,0.8082120224635456,False,False,13,0.5476706723760553,False,False
B,bilstm,pw2v_mean,What shape does Immunology take?,23,23,0.476796240378457,True,True,23,0.6557695616074983,False,False,159,0.5359696884382618,False,False
B,bilstm,pw2v_mean,Explain how this works: i am interested in applying to a degree at the University of Toronto Mississauga. If I put in an application to this degree on OUAC will I be considered for this degree at all three campuses.,334,334,0.798090375340772,True,True,334,0.9334942040886125,True,True,98,0.6954109214284768,False,False
C,bilstm,pw2v_mean,"What investigations are carried out in Germanic Literature, Culture and Theory?",47,97,0.7770981683169131,True,False,47,0.8720248053151682,True,True,161,0.5965683816060934,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: will credits earned in secondary school or at a distinct post-secondary institution be qualified for entry conditions of the Computer Science degree.,401,401,0.8044175276459338,True,True,401,0.9227331518061287,True,True,401,0.5551744289014495,False,False
C,bilstm,pw2v_mean,Tell me the moment at which is the move-in date? Do I require to put in an application for an early move-in.,326,326,0.7476839943284666,True,True,326,0.9541954454765169,True,True,326,0.7398822315511571,False,False
C,bilstm,pw2v_mean,Explain how this works: i am qualified for both the Summer and the Fall-Winter degree streams. Which one should I choose.,363,363,0.8869900884478062,True,True,363,0.9395790448201368,True,True,363,0.727472808803571,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: i would like to put in an application to a former student degree at the University of Toronto. Where should I get the submission form.,410,410,0.7525576669895997,True,True,410,0.9413197988411091,True,True,255,0.6631192314522926,False,False
C,bilstm,pw2v_mean,"I am trying to submit my final, official academic record (or other required documents) - what is the process?",385,385,0.7405961642821639,True,True,385,0.8854665443730618,True,True,255,0.728984837681635,False,False
C,bilstm,pw2v_mean,Which classes can be taken within Master of Visual Studies in Studio Art?,1,1,0.6467507978829522,True,True,1,0.89558806512956,True,True,1,0.6155314397557607,False,False
C,bilstm,pw2v_mean,Explain how this works: does this policy put in an application to all three campuses.,306,306,0.820804342764153,True,True,306,0.8764784072181349,True,True,306,0.6260766583035104,False,False
C,bilstm,pw2v_mean,Describe the way School and Clinical Child Psychology is arranged.,19,19,0.6996604548895337,True,True,19,0.8614501050300332,True,True,92,0.5012964554379726,False,False
C,bilstm,pw2v_mean,Which employers take on people who finish Master of Education in Counselling Psychology (Global Mental Health & Counselling Psychology Field)?,10,15,0.7099947937153785,True,False,10,0.9483188914657092,True,True,156,0.5873996479944819,False,False
C,bilstm,pw2v_mean,Explain how this works: i received a suspicious-looking email from a U of T profile. How can I tell if it's legitimate.,477,477,0.9130742768781029,True,True,477,0.9668223530568536,True,True,477,0.6991698360772992,False,False
C,bilstm,pw2v_mean,Please clarify the following point: does this policy put in an application to the federated/theological colleges.,307,307,0.7647057773533541,True,True,307,0.8828865844013607,True,True,307,0.6970948811881477,False,False
C,bilstm,pw2v_mean,What lies behind the fact that is University of Toronto smoke-free?,303,303,0.8089136420157104,True,True,303,0.8689938404356105,True,True,303,0.7203312979860131,False,False
C,bilstm,pw2v_mean,Describe for me am I matched to a practicum.,478,478,0.7319442079070537,True,True,478,0.9264017775952038,True,True,241,0.623602138276745,False,False
C,bilstm,pw2v_mean,What steps should someone follow to enroll in my first-year classes?,464,464,0.6762228958513454,True,True,464,0.8625985717590962,True,True,464,0.6487684055862274,False,False
C,bilstm,pw2v_mean,Please clarify the following point: i reviewed your Partner Organizations on the FIFSW website. Why is it that I do not see a particular practicum in this year's choices.,490,490,0.8687191468275883,True,True,490,0.9745641665811251,True,True,334,0.7431937754731456,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: how long does it take CIC to procedure my submission.,453,453,0.7432154992198001,True,True,453,0.9085075940993599,True,True,453,0.6536081787316247,False,False
C,bilstm,pw2v_mean,Please clarify the following point: does dropping a class or taking a gap year affect my legal current state.,461,461,0.7223867749120529,True,True,461,0.9127392775568514,True,True,461,0.7167938726926175,False,False
C,bilstm,pw2v_mean,Is it the case that I would be able to live in the same room after Jump Start?,328,328,0.8495819503125814,True,True,328,0.9548538245835727,True,True,328,0.7497657915746748,False,False
C,bilstm,pw2v_mean,Explain how this works: am I qualified to stay in Canada after completing my degree degree.,456,456,0.8106815080790213,True,True,456,0.905985746686705,True,True,456,0.7250865808996251,False,False
C,bilstm,pw2v_mean,Is it permitted to bring bags into Convocation Hall?,272,272,0.9058875727429684,True,True,272,0.8991435094751188,True,True,280,0.8275679260927487,True,False
C,bilstm,pw2v_mean,What is the timing for when should I register for classes at U of T Mississauga?,394,394,0.8809129846084063,True,True,394,0.9037970036403317,True,True,399,0.6595186315241657,False,False
C,bilstm,pw2v_mean,Would it be possible to get UTAlert notifications from all three campuses?,290,290,0.725367650674765,True,True,290,0.8888666463347257,True,True,290,0.6671976193016107,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: it says in my Engineering Applicant Portal that I will be receiving a funding award for first year -- do I have to do something to get this.,470,470,0.8397827413089497,True,True,470,0.972463838672784,True,True,242,0.6470306069744571,False,False
C,bilstm,pw2v_mean,Please clarify the following point: i received an offer to a degree or U of T university grounds that I didn't put in an application to. What does this mean.,353,353,0.7559605628356976,True,True,353,0.9463006590684332,True,True,353,0.6036788972116722,False,False
C,bilstm,pw2v_mean,Is it permitted to make changes to my submission after I paid the submission fee?,416,416,0.7914839988042016,True,True,416,0.8870522201972474,True,True,416,0.7132411126289504,False,False
C,bilstm,pw2v_mean,What teaching is provided inside Doctor of Education in Counselling Psychology (Counselling & Psychotherapy Field)?,34,34,0.7325219679024536,True,True,34,0.9537474903642182,True,True,473,0.6144773043928451,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: the reach details of my referee has changed. As I have already submitted the online submission how can I edit the referee's reach details.,434,434,0.7777045333237618,True,True,434,0.9141512321106442,True,True,454,0.4688345972816675,False,False
C,bilstm,pw2v_mean,Where can study projects be found in Master of Education in Counselling Psychology; (Global Mental Health & Counselling Psychology Field) Dual Degree Programs?,24,24,0.8513380624170777,True,True,24,0.9580750927223989,True,True,24,0.6378707549612309,False,False
C,bilstm,pw2v_mean,Would it be possible to get UTAlerts if I don't work/learn at U of T?,287,287,0.6378868770543218,True,True,287,0.9260051098409914,True,True,316,0.6023129944032771,False,False
C,bilstm,pw2v_mean,Would it be possible to work on- and/or off-campus?,457,457,0.7515227321969654,True,True,457,0.9079384142309235,True,True,457,0.7248048116334816,False,False
C,bilstm,pw2v_mean,Which page should someone visit to get signs for smoke- and vape-free spaces?,315,315,0.6871330733040955,True,True,315,0.8897547533644954,True,True,315,0.6868333135100025,False,False
C,bilstm,pw2v_mean,I need to establish what kind of computer or laptop should I order.,468,468,0.6953082171433992,True,True,468,0.8961853754804341,True,True,468,0.7394461897934832,False,False
C,bilstm,pw2v_mean,Am I allowed to make use of my learn permit to put in an application for a SIN?,458,458,0.6680020482392977,True,True,458,0.9021615560663169,True,True,458,0.7267929359545218,False,False
C,bilstm,pw2v_mean,"Give an outline of PhD in Architecture, Landscape, and Design syllabus.",3,196,0.6530394136224653,True,False,3,0.879115507487728,True,True,3,0.6772335585538506,False,False
C,bilstm,pw2v_mean,Explain how this works: will you accept my submission and supporting documents prepared and submitted by an agent or consultant.,411,411,0.9321338307510498,True,True,411,0.9582812189940446,True,True,411,0.7263123092624614,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: i recently became a Canadian Permanent Resident. How can I revise my legal current state on my submission.,415,415,0.7990763909047927,True,True,415,0.928418099292657,True,True,415,0.6711254815890648,False,False
C,bilstm,pw2v_mean,What lies behind the fact that didn't I get a notification through the app?,297,297,0.7942479864526766,True,True,297,0.9087472832739609,True,True,297,0.7413819509680004,False,False
C,bilstm,pw2v_mean,"Please clarify the following point: my visa or eTA is about to expire or already expired, can I travel/send back to Canada with my valid learn permit.",455,455,0.7953247987528331,True,True,455,0.9565365478751534,True,True,455,0.6663548253674414,False,False
C,bilstm,pw2v_mean,Please explain do I do if my educational institution has closed.,424,424,0.8765364207566634,True,True,424,0.9477021257878655,True,True,424,0.6783822092841294,False,False
C,bilstm,pw2v_mean,"I need guidance on this matter: my permit is about to expire, how and when should I put in an application to extend it.",454,454,0.8296062254831887,True,True,454,0.9543794757994721,True,True,454,0.7113400468091116,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: where do I locate details about the practicum classes - SWK4701H Practicum 1 and SWK4702Y Practicum 2.,480,480,0.8643294090470032,True,True,480,0.9369466091763884,True,True,480,0.5078714329013613,False,False
C,bilstm,pw2v_mean,Explain how this works: i am interested in applying to a degree at the University of Toronto Mississauga. If I put in an application to this degree on OUAC will I be considered for this degree at all three campuses.,334,334,0.798090375340772,True,True,334,0.9334942040886125,True,True,98,0.6954109214284768,False,False
