case,model,pretrained_mean_model,query,expected_faq_id,tfidf_predicted_faq_id,tfidf_similarity,tfidf_accepted,tfidf_correct_answer,pretrained_mean_predicted_faq_id,pretrained_mean_similarity,pretrained_mean_accepted,pretrained_mean_correct_answer,sequence_predicted_faq_id,sequence_similarity,sequence_accepted,sequence_correct_answer
B,bilstm,pw2v_mean,Please clarify the following point: will the shipment be tried again if I'm not able to collect my purchase the first time.,252,252,0.890474199481885,True,True,252,0.9412974137463961,True,True,252,0.6642108670859178,False,False
B,bilstm,pw2v_mean,Should I expect to get the choice to test drive a Bounce 2-wheeler? How many times will I be allowed to take a test drive in the same purchase?,295,295,0.927863374074715,True,True,295,0.9862098521156818,True,True,307,0.8035502775718013,True,False
B,bilstm,pw2v_mean,Explain how this works: there is no seal on the guarantee card I got. How will I claim guarantee.,18,18,0.7946982141577146,True,True,18,0.8489323897697699,True,True,229,0.5762055761759348,False,False
B,bilstm,pw2v_mean,"Please clarify the following point: i have an Axis Financial institution Buzz Credit Card, can I still put in an application for the Flipkart Axis Financial institution Credit Card.",241,241,0.7820013620305756,True,True,241,0.8976162152623737,True,True,411,0.4264077457198902,False,False
B,bilstm,pw2v_mean,What steps should someone follow to get invoices for my previous purchases without having to verify my e-mails?,44,44,0.7807604462770112,True,True,44,0.9242273821146864,True,True,44,0.6571021085625499,False,False
B,bilstm,pw2v_mean,Is it permitted to order Flipkart Plus membership?,239,239,0.6475416648807034,True,True,192,0.8218461541025751,True,False,192,0.6399869392376897,False,False
B,bilstm,pw2v_mean,Explain how this works: how will I claim guarantee for refurbished items.,74,74,0.6171663349208865,True,True,179,0.8206421889681572,True,False,81,0.6436675968159908,False,False
B,bilstm,pw2v_mean,What lies behind the fact that do I see distinct prices for the same item?,184,184,0.6723309356762499,True,True,184,0.8811733617499717,True,True,301,0.5307371268062727,False,False
B,bilstm,pw2v_mean,Please clarify the following point: should I call Flipkart's Customer Care for set-up once my item is delivered.,10,10,0.8462852268551893,True,True,10,0.890073794600114,True,True,406,0.6462424959710416,False,False
B,bilstm,pw2v_mean,I need guidance on this matter: on what items will I get the choice of 'SuperCoins Price'.,63,63,0.6166886938368462,True,True,63,0.8938045331646762,True,True,456,0.6126109737721519,False,False
B,bilstm,pw2v_mean,Would it be possible to transfer ownership of my Flipkart Axis Financial institution Credit Card?,430,430,0.6659901749109233,True,True,430,0.9032094969299422,True,True,430,0.6835177374825199,False,False
B,bilstm,pw2v_mean,Explain a 3D Secure passcode.,471,471,0.8009270402671163,True,True,471,0.7060450114200216,False,False,471,0.6879976071711321,False,False
B,bilstm,pw2v_mean,Explain how this works: i don't remember the guarantee particulars for my item. Where can I locate it.,26,26,0.646511258639408,True,True,26,0.9214270540353446,True,True,33,0.6434044696129958,False,False
B,bilstm,pw2v_mean,"Please clarify the following point: the location while ordering Ampere 2-wheeler on Flipkart is distinct from the one on my location proof (Aadhar Card), what should I do now.",247,247,0.7479979731757165,True,True,247,0.9465962766883411,True,True,203,0.5891160761110125,False,False
B,bilstm,pw2v_mean,Please clarify the following point: i didn't get a guarantee card with my item. How can I get the guarantee.,42,42,0.7564843850030241,True,True,2,0.8929498827029401,True,False,182,0.5768726570961898,False,False
B,bilstm,pw2v_mean,Explain how this works: from when is the guarantee for my item applicable.,90,90,0.6597148208734489,True,True,195,0.8167896069882636,True,False,125,0.6791853706485402,False,False
B,bilstm,pw2v_mean,What lies behind the fact that are faster shipment choices not on offer at my location?,231,231,0.6018690416495153,True,True,145,0.8224102186400012,True,False,411,0.5745489016791517,False,False
B,bilstm,pw2v_mean,For what reason is my preferred shop not showing up for SuperCoin Settle the amount on the Flipkart app?,173,173,0.7142735287024915,True,True,173,0.9464132293849519,True,True,173,0.6752731915595734,False,False
B,bilstm,pw2v_mean,What lies behind the fact that is the choice to order a BGauss 2-wheeler not on offer at my pincode?,221,221,0.6884309842553311,True,True,221,0.8791320201225252,True,True,370,0.6403958628460151,False,False
B,bilstm,pw2v_mean,Please clarify the following point: can refurbished items be searched by their item name.,401,401,0.8196137122912587,True,True,401,0.7628732069165338,False,False,209,0.6353483270970883,False,False
B,bilstm,pw2v_mean,Is it permitted to include more products after I have placed a Flipkart Quick purchase?,163,163,0.6175862476195422,True,True,163,0.8882458107386392,True,True,214,0.46993648461858867,False,False
B,bilstm,pw2v_mean,I want to establish whether there a minimum buy amount for Flipkart Quick purchases.,205,205,0.6899999405993756,True,True,205,0.8559444399088965,True,True,388,0.5436361175045819,False,False
C,bilstm,pw2v_mean,"Explain how this works: if I request for a exchange, when will I get it.",32,32,0.6887980872506112,True,True,32,0.9194802602965417,True,True,274,0.5166034099244992,False,False
C,bilstm,pw2v_mean,I need a clear description of should I do if I don't get the OTP or verification code.,107,107,0.9115374291886715,True,True,107,0.9643310289090496,True,True,372,0.6422287772388204,False,False
C,bilstm,pw2v_mean,Tell me if faster shipment choices like Same Day & In-a-Day on offer on send back requests.,128,128,0.8050873903587218,True,True,128,0.8590693760673063,True,True,128,0.5918754671082953,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: will guarantee be applicable for my item since I bought it online.,50,50,0.772525615846601,True,True,50,0.8723028547803781,True,True,207,0.5884911927822736,False,False
C,bilstm,pw2v_mean,Is it permitted to choose a preferred time slot for the shipment of Flipkart Quick purchases?,189,189,0.7790051215697082,True,True,189,0.9077193882849777,True,True,91,0.561028510396815,False,False
C,bilstm,pw2v_mean,Which page should someone visit to locate the code for the benefits claimed as part of the Money and Coins for Benefits?,420,420,0.46610646561768876,False,False,420,0.8856903828202052,True,True,296,0.39155130340061284,False,False
C,bilstm,pw2v_mean,I need a clear description of does 'Out of Stock' mean.,177,177,0.8694437213414319,True,True,177,0.8807059302387701,True,True,87,0.6665280882712258,False,False
C,bilstm,pw2v_mean,Explain how this works: i missed the shipment of my purchase today. What should I do.,57,57,0.7203293489695743,True,True,57,0.9224949448440238,True,True,287,0.6672447524640264,False,False
C,bilstm,pw2v_mean,I want to establish whether there any hidden costs (Octroi or Sales Tax) when I shop on Flipkart.,36,36,0.8743568320848248,True,True,36,0.9216468220430283,True,True,436,0.7663370011482551,True,False
C,bilstm,pw2v_mean,What is the correct procedure to foreclose my EMI with Bajaj Finserv?,439,439,0.7691405344238023,True,True,439,0.849143389638033,True,True,283,0.5388092345475788,False,False
C,bilstm,pw2v_mean,I am trying to make use of a new email location to log in to my Flipkart profile - what is the process?,75,75,0.6768199593084538,True,True,75,0.9153351147803189,True,True,184,0.5679048254336065,False,False
C,bilstm,pw2v_mean,I am trying to locate the offers in SuperCoin Zone - what is the process?,432,432,0.6352178870784229,True,True,432,0.8624862106866743,True,True,432,0.5674919341712894,False,False
C,bilstm,pw2v_mean,What is the correct procedure to make use of my mobile identifier to login on the Flipkart mobile app?,1,1,0.7964797179277224,True,True,1,0.9277655217263219,True,True,1,0.6491723621505319,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: should I register the item with the make to avail the guarantee benefits on it.,58,58,0.6992233069277585,True,True,58,0.8560468109047007,True,True,448,0.7223436244698166,True,False
C,bilstm,pw2v_mean,What steps should someone follow to delete my saved card?,355,355,0.6892901904838664,True,True,355,0.8683641443852876,True,True,489,0.6939775295405411,False,False
C,bilstm,pw2v_mean,Is it permitted to redeem my 'on the way' SuperCoins to avail discounts on item?,180,180,0.8556036392858463,True,True,180,0.9334605696945962,True,True,327,0.6599325660192872,False,False
C,bilstm,pw2v_mean,Would it be possible to order more than one Ather 2-wheeler through the same Flipkart profile?,43,43,0.6454105447058213,True,True,43,0.888247526331196,True,True,235,0.6680545052689257,False,False
C,bilstm,pw2v_mean,Am I allowed to reject the Flipkart Quick purchase at the time of shipment?,161,161,0.6617366998425191,True,True,161,0.903126289316728,True,True,244,0.6358006948936792,False,False
C,bilstm,pw2v_mean,What steps should someone follow to purchase for large quantities of the item as part of a corporate purchase?,397,397,0.6301837122469988,True,True,397,0.8711449153033102,True,True,127,0.5934188296707746,False,False
C,bilstm,pw2v_mean,Describe for me quickly does the battery for BGauss 2-wheelers charge again.,303,303,0.9094640814987945,True,True,303,0.9369519195107062,True,True,303,0.6409361438811654,False,False
C,bilstm,pw2v_mean,Explain how this works: i have requested for a send back for my product. When will it happen.,7,7,0.7666783036395171,True,True,7,0.9269018816802068,True,True,7,0.5493847379851139,False,False
C,bilstm,pw2v_mean,"Please clarify the following point: i always login with my phone identifier, but I recently lost my phone. I have also forgotten the passcode to my Flipkart profile. How do I access it.",246,246,0.92440214185453,True,True,246,0.9596718903892583,True,True,37,0.5533014461011405,False,False
C,bilstm,pw2v_mean,What should be understood about Plus Zone?,225,225,0.6377216988355425,True,True,225,0.8261007973710519,True,True,455,0.5326918275244292,False,False
C,bilstm,pw2v_mean,"I need guidance on this matter: the location while ordering Bounce vehicle on Flipkart is distinct from the one on my location proof (Aadhar Card), what should I do now.",259,259,0.7113341771224672,True,True,259,0.948156638042517,True,True,203,0.6442855408992777,False,False
C,bilstm,pw2v_mean,Please clarify the following point: the choice to order an Ather 2-wheeler is not on offer at my pincode.,398,398,0.791479794727505,True,True,398,0.884350850543001,True,True,277,0.5309989519580317,False,False
C,bilstm,pw2v_mean,Am I allowed to redeem all of my on offer SuperCoins while with the SuperCoin Settle the amount function?,111,111,0.5712520696053119,False,False,111,0.8651519310058509,True,True,141,0.6269282399481616,False,False
C,bilstm,pw2v_mean,"Explain how this works: if I call off or send back an product from my purchase, what will happen to my 'On the way' SuperCoins.",195,195,0.6108008380912138,True,True,195,0.9392790318507159,True,True,195,0.606165515899972,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: how long does it take to call off an purchase.,112,112,0.5196962858288294,False,False,112,0.8659598227220453,True,True,352,0.6954659922641603,False,False
C,bilstm,pw2v_mean,Explain how this works: the shipment of my purchase is delayed. What should I do.,121,121,0.6372222562488289,True,True,121,0.9079841101450523,True,True,265,0.5908449098201934,False,False
C,bilstm,pw2v_mean,Explain how this works: how will I get my money back for returning an product I paid for with Money on Shipment.,181,181,0.5347729173281652,False,False,181,0.9149707670357731,True,True,492,0.6270541104176233,False,False
C,bilstm,pw2v_mean,Is it permitted to call off a part of my Flipkart Quick purchase after I have placed it?,96,96,0.6404962242370688,True,True,96,0.9287743110421595,True,True,96,0.6248026052441107,False,False
C,bilstm,pw2v_mean,Tell me what date does the guarantee service put in an application for my refurbished item purchased on Flipkart.,82,82,0.6830080517414566,True,True,82,0.8895462476202453,True,True,82,0.5585946659223243,False,False
C,bilstm,pw2v_mean,Please clarify the following point: there is a mismatch in guarantee terms between Flipkart and the brand's website. What will happen to the guarantee on my item now.,122,122,0.8804289613827803,True,True,122,0.8955312005294398,True,True,277,0.6140935470997575,False,False
C,bilstm,pw2v_mean,Is it permitted to order all the listed benefits with prepaid method of transaction and by redeeming SuperCoins as part Money and Coins for Benefits?,483,483,0.6170814771131052,True,True,483,0.8936620367627754,True,True,201,0.5876447423252007,False,False
C,bilstm,pw2v_mean,Am I allowed to redeem SuperCoins to avail price reduction for Flipkart Present Card?,384,384,0.5663845018307019,False,False,384,0.8862271361844329,True,True,384,0.6952865876074109,False,False
C,bilstm,pw2v_mean,Explain the cause: can't I get some products shipped to my location.,137,137,0.8322383024089278,True,True,137,0.9258972451186902,True,True,137,0.6863215378848915,False,False
C,bilstm,pw2v_mean,Would it be possible to club my purchases from distinct sellers to be delivered together?,12,12,0.7169857683407356,True,True,12,0.9027674095162723,True,True,12,0.6673385862295831,False,False
C,bilstm,pw2v_mean,Please clarify the following point: i have bought an Ather 2-wheeler but I want to have a distinct model. What should I do.,110,110,0.9604835660296293,True,True,110,0.9623100804931859,True,True,102,0.6891818767559144,False,False
C,bilstm,pw2v_mean,I need a clear description of if I do not want my cards to be imported.,199,199,0.8813359930549067,True,True,199,0.9494568356048743,True,True,95,0.6671043144055996,False,False
C,bilstm,pw2v_mean,Would it be possible to redeem SuperCoins to avail discounts for items on Shopsy?,387,387,0.6805966069176076,True,True,387,0.9088212643296756,True,True,147,0.6107487480093798,False,False
C,bilstm,pw2v_mean,Explain how this works: how will the SuperCoins earned be calculated if I choose to order a item with 'SuperCoins Price'.,151,151,0.7898909776331156,True,True,151,0.9251815686645254,True,True,151,0.59004971967704,False,False
C,bilstm,pw2v_mean,Give me the details of the amount I can shop for with Money on Shipment transaction choice.,210,210,0.5051373608436186,False,False,210,0.8725426853951741,True,True,296,0.5538450826971846,False,False
C,bilstm,pw2v_mean,Is it the case that I would get the choice to test drive a Hero MotoCorp 2-wheeler? How many times will I be allowed to take a test drive in the same purchase?,307,307,0.8582768571043166,True,True,307,0.9795420325915365,True,True,41,0.6560432220372616,False,False
C,bilstm,pw2v_mean,Clarify what should I do if I don't get the bill for my purchase.,2,2,0.6292038311959223,True,True,2,0.9507521982615634,True,True,107,0.6698912510113124,False,False
C,bilstm,pw2v_mean,Is it permitted to order more than one BGauss 2-wheeler in my name/same Flipkart profile?,27,27,0.8232557989026223,True,True,27,0.9049634498552936,True,True,243,0.6665502051319265,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: how does the pick-up shop choice on Flipkart work.,153,153,0.6593080511228516,True,True,153,0.9017725073652875,True,True,381,0.5793623088528704,False,False
C,bilstm,pw2v_mean,Give me the details of the procedure after settling payment the ex-showroom amount for Ampere Magnus EX on Flipkart.,5,5,0.6666288887499005,True,True,5,0.886695711870279,True,True,5,0.6816852283201638,False,False
C,bilstm,pw2v_mean,What lies behind the fact that do I see a dispatch charge for an product with the Plus badge?,25,25,0.7107353650862812,True,True,25,0.9073877720495673,True,True,6,0.5675664471017925,False,False
C,bilstm,pw2v_mean,Please clarify the following point: will the shipment be tried again if I'm not able to collect my purchase the first time.,252,252,0.890474199481885,True,True,252,0.9412974137463961,True,True,252,0.6642108670859178,False,False
C,bilstm,pw2v_mean,Should I expect to get the choice to test drive a Bounce 2-wheeler? How many times will I be allowed to take a test drive in the same purchase?,295,295,0.927863374074715,True,True,295,0.9862098521156818,True,True,307,0.8035502775718013,True,False
C,bilstm,pw2v_mean,Explain how this works: there is no seal on the guarantee card I got. How will I claim guarantee.,18,18,0.7946982141577146,True,True,18,0.8489323897697699,True,True,229,0.5762055761759348,False,False
C,bilstm,pw2v_mean,"Please clarify the following point: i have an Axis Financial institution Buzz Credit Card, can I still put in an application for the Flipkart Axis Financial institution Credit Card.",241,241,0.7820013620305756,True,True,241,0.8976162152623737,True,True,411,0.4264077457198902,False,False
C,bilstm,pw2v_mean,What steps should someone follow to get invoices for my previous purchases without having to verify my e-mails?,44,44,0.7807604462770112,True,True,44,0.9242273821146864,True,True,44,0.6571021085625499,False,False
C,bilstm,pw2v_mean,What lies behind the fact that do I see distinct prices for the same item?,184,184,0.6723309356762499,True,True,184,0.8811733617499717,True,True,301,0.5307371268062727,False,False
C,bilstm,pw2v_mean,Please clarify the following point: should I call Flipkart's Customer Care for set-up once my item is delivered.,10,10,0.8462852268551893,True,True,10,0.890073794600114,True,True,406,0.6462424959710416,False,False
C,bilstm,pw2v_mean,I need guidance on this matter: on what items will I get the choice of 'SuperCoins Price'.,63,63,0.6166886938368462,True,True,63,0.8938045331646762,True,True,456,0.6126109737721519,False,False
C,bilstm,pw2v_mean,Give me the details of the distinct transaction choices on offer for Flipkart Quick.,415,268,0.3699617309321586,False,False,415,0.8133365448034969,True,True,415,0.6712745000371543,False,False
C,bilstm,pw2v_mean,Would it be possible to transfer ownership of my Flipkart Axis Financial institution Credit Card?,430,430,0.6659901749109233,True,True,430,0.9032094969299422,True,True,430,0.6835177374825199,False,False
C,bilstm,pw2v_mean,Explain how this works: i don't remember the guarantee particulars for my item. Where can I locate it.,26,26,0.646511258639408,True,True,26,0.9214270540353446,True,True,33,0.6434044696129958,False,False
C,bilstm,pw2v_mean,"Please clarify the following point: the location while ordering Ampere 2-wheeler on Flipkart is distinct from the one on my location proof (Aadhar Card), what should I do now.",247,247,0.7479979731757165,True,True,247,0.9465962766883411,True,True,203,0.5891160761110125,False,False
C,bilstm,pw2v_mean,Is it permitted to call off my EMI after I've placed the purchase with the Bajaj Finserv transaction choice?,104,104,0.5623880609031124,False,False,104,0.899350506814736,True,True,104,0.6809100068191245,False,False
C,bilstm,pw2v_mean,Am I expected to have to send back the freebie when I send back a item?,230,230,0.5668802944625139,False,False,230,0.8810031413579577,True,True,345,0.7249830903574555,True,False
C,bilstm,pw2v_mean,Would it be possible to make use of the Money on Shipment transaction choice for every item I order on Flipkart?,9,9,0.3941193911479589,False,False,9,0.8646768076068756,True,True,64,0.6299863791322932,False,False
C,bilstm,pw2v_mean,What is the correct procedure to know if the shop I am at has the choice of with SuperCoin Settle the amount function?,274,274,0.5793020183152914,False,False,274,0.874996228641143,True,True,444,0.6122795538037732,False,False
C,bilstm,pw2v_mean,For what reason is my preferred shop not showing up for SuperCoin Settle the amount on the Flipkart app?,173,173,0.7142735287024915,True,True,173,0.9464132293849519,True,True,173,0.6752731915595734,False,False
C,bilstm,pw2v_mean,What lies behind the fact that is the choice to order a BGauss 2-wheeler not on offer at my pincode?,221,221,0.6884309842553311,True,True,221,0.8791320201225252,True,True,370,0.6403958628460151,False,False
C,bilstm,pw2v_mean,Is it permitted to include more products after I have placed a Flipkart Quick purchase?,163,163,0.6175862476195422,True,True,163,0.8882458107386392,True,True,214,0.46993648461858867,False,False
C,bilstm,pw2v_mean,I want to establish whether there a minimum buy amount for Flipkart Quick purchases.,205,205,0.6899999405993756,True,True,205,0.8559444399088965,True,True,388,0.5436361175045819,False,False
