query,is_answerable,expected_faq_id,tfidf_predicted_faq_id,tfidf_similarity,tfidf_accepted,tfidf_top1_correct,tfidf_correct_answer,w2v_mean_predicted_faq_id,w2v_mean_similarity,w2v_mean_accepted,w2v_mean_top1_correct,w2v_mean_correct_answer,w2v_tfidf_predicted_faq_id,w2v_tfidf_similarity,w2v_tfidf_accepted,w2v_tfidf_top1_correct,w2v_tfidf_correct_answer,pw2v_mean_predicted_faq_id,pw2v_mean_similarity,pw2v_mean_accepted,pw2v_mean_top1_correct,pw2v_mean_correct_answer,pw2v_tfidf_predicted_faq_id,pw2v_tfidf_similarity,pw2v_tfidf_accepted,pw2v_tfidf_top1_correct,pw2v_tfidf_correct_answer,rnn_predicted_faq_id,rnn_similarity,rnn_accepted,rnn_top1_correct,rnn_correct_answer,bilstm_predicted_faq_id,bilstm_similarity,bilstm_accepted,bilstm_top1_correct,bilstm_correct_answer
Explain how this works: how will I get my money back for returning an product I paid for with Money on Shipment.,True,181,181,0.5347729173281652,False,True,False,181,0.9557650214883818,True,True,True,181,0.9319485178957262,True,True,True,181,0.9149707670357731,True,True,True,181,0.8708714299958455,True,True,True,181,0.8059637747266885,True,True,True,492,0.6270541104176233,False,False,False
Is it permitted to call off a part of my Flipkart Quick purchase after I have placed it?,True,96,96,0.6404962242370688,True,True,True,96,0.9560181881059846,True,True,True,96,0.9672775958836791,True,True,True,96,0.9287743110421595,True,True,True,96,0.8833732688107488,True,True,True,96,0.91313622732068,True,True,True,96,0.6248026052441107,False,True,False
Explain an OTP or verification code.,True,131,131,0.9596995891579931,True,True,True,131,0.9097170975766525,False,True,False,131,0.9740292959901141,True,True,True,131,0.9249984453208948,True,True,True,131,0.9876539783650609,True,True,True,131,0.7492944511323759,True,True,True,131,0.8614540050086517,True,True,True
Tell me what date does the guarantee service put in an application for my refurbished item purchased on Flipkart.,True,82,82,0.6830080517414566,True,True,True,82,0.9290665889130496,True,True,True,82,0.9138568454934134,True,True,True,82,0.8895462476202453,True,True,True,82,0.8840713772260275,True,True,True,469,0.6076431906305528,False,False,False,82,0.5585946659223243,False,True,False
I need a clear description of is 'SuperCoins Price' calculated.,True,426,426,0.7917180017835317,True,True,True,215,0.9210833099695883,True,False,False,151,0.9303248191945637,True,False,False,215,0.7742634667893482,False,False,False,426,0.8882363886175269,True,True,True,426,0.6257601957574196,False,True,False,162,0.5568336722128882,False,False,False
I am trying to sign up for an extended guarantee for my item - what is the process?,True,106,106,0.6795643235064326,True,True,True,195,0.8861045878227702,False,False,False,48,0.9086915889766227,False,False,False,195,0.8716537781269793,True,False,False,106,0.7968936757657761,True,True,True,305,0.845607809350348,True,False,False,194,0.6083263147102763,False,False,False
Please clarify the following point: there is a mismatch in guarantee terms between Flipkart and the brand's website. What will happen to the guarantee on my item now.,True,122,122,0.8804289613827803,True,True,True,122,0.9786790646356722,True,True,True,122,0.9802383459470191,True,True,True,122,0.8955312005294398,True,True,True,122,0.9025458548869559,True,True,True,327,0.7562107761437824,True,False,False,277,0.6140935470997575,False,False,False
I need a clear description of does 'Permanently Discontinued' or 'Out of Print' mean.,True,116,116,0.922414797486169,True,True,True,116,0.9218676611790964,True,True,True,116,0.9625588869145617,True,True,True,116,0.916131650223045,True,True,True,116,0.9733136471783693,True,True,True,116,0.8236347590201392,True,True,True,116,0.8121801882415544,True,True,True
Describe the way Teaching is arranged.,False,,180,0.42731392563668674,False,False,False,423,0.7944850746828424,False,False,False,193,0.8313959631005882,False,False,False,432,0.6233497140207928,False,False,False,195,0.6165765791214001,False,False,False,351,0.39683272400042824,False,False,False,260,0.4898375673475902,False,False,False
Confirm whether my shipment safe at the pick-up shop.,True,323,323,0.8145558199532994,True,True,True,323,0.964549887346087,True,True,True,323,0.9734241389782345,True,True,True,323,0.9045212329967159,True,True,True,323,0.9555972689265058,True,True,True,145,0.8060697973794637,True,False,False,323,0.7893393954700452,True,True,True
Is it permitted to order all the listed benefits with prepaid method of transaction and by redeeming SuperCoins as part Money and Coins for Benefits?,True,483,483,0.6170814771131052,True,True,True,483,0.9476992626364563,True,True,True,483,0.9597603833924593,True,True,True,483,0.8936620367627754,True,True,True,483,0.9070171472772195,True,True,True,363,0.6832160250808327,False,False,False,201,0.5876447423252007,False,False,False
Am I allowed to redeem SuperCoins to avail price reduction for Flipkart Present Card?,True,384,384,0.5663845018307019,False,True,False,187,0.9331056261565818,True,False,False,187,0.9350753967985533,True,False,False,384,0.8862271361844329,True,True,True,384,0.8348678444545954,True,True,True,392,0.7412649096638773,True,False,False,384,0.6952865876074109,False,True,False
Confirm whether someone would get early access to sale as I'm a Flipkart Plus customer.,True,59,59,0.862449566660434,True,True,True,59,0.9748833589442509,True,True,True,59,0.9814453271676771,True,True,True,59,0.9407934802862135,True,True,True,59,0.9687455085978693,True,True,True,59,0.9699181902792923,True,True,True,59,0.8698233382140145,True,True,True
Explain the cause: can't I get some products shipped to my location.,True,137,137,0.8322383024089278,True,True,True,137,0.9674778267804219,True,True,True,137,0.9740190057869175,True,True,True,137,0.9258972451186902,True,True,True,137,0.9441512293097847,True,True,True,137,0.9631389540943163,True,True,True,137,0.6863215378848915,False,True,False
Confirm whether PhonePe digital purse on offer on Flipkart's Windows and iOS apps too.,True,421,421,0.8947908924439103,True,True,True,421,0.9685118755564917,True,True,True,421,0.9846027875571352,True,True,True,421,0.9143152194978581,True,True,True,421,0.9629599257233776,True,True,True,421,0.6825720805484178,False,True,False,421,0.7565586616096792,True,True,True
What should be understood about the advantage of buying Ampere Magnus EX through Flipkart?,True,126,126,0.8085825549135657,True,True,True,126,0.9736529465590423,True,True,True,126,0.9719450535061978,True,True,True,126,0.9423512346156231,True,True,True,126,0.9421577966436245,True,True,True,126,0.9874158136159191,True,True,True,126,0.8768086151015023,True,True,True
Please clarify the following point: i finished my practicum. Why do I still have IPR on my grade academic record.,False,,337,0.340943934387133,False,False,False,246,0.9169780630695119,False,False,False,146,0.8994070336302785,False,False,False,167,0.8299445211974851,True,False,False,282,0.7422535495207202,False,False,False,372,0.5571814772361787,False,False,False,92,0.49176415659868783,False,False,False
Am I allowed to order more than one Hero MotoCorp in my name/through Flipkart profile?,True,169,169,0.7710692593654391,True,True,True,169,0.9624702510666321,True,True,True,169,0.9671514982864375,True,True,True,169,0.903012862500508,True,True,True,169,0.882105370860196,True,True,True,169,0.8572436151595074,True,True,True,169,0.8705173653315743,True,True,True
Would it be possible to club my purchases from distinct sellers to be delivered together?,True,12,12,0.7169857683407356,True,True,True,12,0.9195174726923353,False,True,False,12,0.9418174189894809,True,True,True,12,0.9027674095162723,True,True,True,12,0.8695895942204377,True,True,True,12,0.8874705394668365,True,True,True,12,0.6673385862295831,False,True,False
Please clarify the following point: i have bought an Ather 2-wheeler but I want to have a distinct model. What should I do.,True,110,110,0.9604835660296293,True,True,True,110,0.9952050710024024,True,True,True,110,0.9960386395718225,True,True,True,110,0.9623100804931859,True,True,True,110,0.9849088925188113,True,True,True,110,0.9514488049246332,True,True,True,102,0.6891818767559144,False,False,False
For what reason is University of Toronto smoke-free?,False,,224,0.3863787866817175,False,False,False,258,0.8806983500285945,False,False,False,258,0.8722708791804156,False,False,False,274,0.6322539665623919,False,False,False,270,0.6672296256392356,False,False,False,209,0.6172667772729705,False,False,False,260,0.5075463543128673,False,False,False
What should be understood about the guarantee being provided by Ather?,True,330,341,0.4679964731156991,False,False,False,368,0.9469641730785987,True,False,False,368,0.9537004953012819,True,False,False,23,0.7914686983598732,False,False,False,23,0.7378869697402921,False,False,False,330,0.7234614639886343,True,True,True,330,0.6569726641634107,False,True,False
I am trying to deactivate my profile - what is the process?,True,211,211,0.5217132157290248,False,True,False,69,0.9045206599861417,False,False,False,69,0.856848322239192,False,False,False,69,0.8263806416777006,True,False,False,211,0.7819431980485421,True,True,True,369,0.5664228028625593,False,False,False,305,0.6593790773039319,False,False,False
I need guidance on this matter: how secure is the transaction through SuperCoin Settle the amount.,True,296,296,0.6056971206556205,True,True,True,296,0.9059302448660737,False,True,False,296,0.8947230060392221,False,True,False,499,0.8037420957132102,False,False,False,495,0.7892636931731273,True,False,False,167,0.6403357733930664,False,False,False,125,0.6644451665402342,False,False,False
Can you predict next week's lottery numbers?,False,,366,0.257925601554145,False,False,False,335,0.8489297957990358,False,False,False,366,0.8394041739235233,False,False,False,451,0.6790912777135231,False,False,False,451,0.7059891138839633,False,False,False,242,0.5600595438274776,False,False,False,352,0.5670568673236764,False,False,False
Explain how this works: for how long is a transaction code as a part of SuperCoin Settle the amount valid once it is generated.,True,442,442,0.8739097086324795,True,True,True,442,0.9740127386513187,True,True,True,442,0.9774148985906929,True,True,True,442,0.9429708537446579,True,True,True,442,0.9546975568727075,True,True,True,442,0.8923522497256441,True,True,True,442,0.8511161826607885,True,True,True
I need a clear description of if I do not want my cards to be imported.,True,199,199,0.8813359930549067,True,True,True,199,0.9589056917407554,True,True,True,199,0.9705091746577185,True,True,True,199,0.9494568356048743,True,True,True,199,0.9732414284929408,True,True,True,199,0.7341941210068592,True,True,True,95,0.6671043144055996,False,False,False
Give me the details of the costs applicable for guarantee claim in case of a refurbished item.,True,34,34,0.6631700932606546,True,True,True,34,0.9187909436143376,False,True,False,34,0.9278342637835305,True,True,True,34,0.8469887326567311,True,True,True,34,0.8140790784374257,True,True,True,298,0.585720814294758,False,False,False,34,0.7678701791389909,True,True,True
Confirm whether a pick-up shop choice better than having the shipment sent directly to me.,True,41,41,0.897079874603383,True,True,True,41,0.9789386221166629,True,True,True,41,0.9867667870889135,True,True,True,41,0.9406761336409571,True,True,True,41,0.9731688628557135,True,True,True,41,0.9367260828874837,True,True,True,41,0.908370309899322,True,True,True
Would it be possible to redeem SuperCoins to avail discounts for items on Shopsy?,True,387,387,0.6805966069176076,True,True,True,387,0.933076965489954,True,True,True,180,0.9433337572549347,True,False,False,387,0.9088212643296756,True,True,True,387,0.880979260436631,True,True,True,387,0.9133999918594246,True,True,True,147,0.6107487480093798,False,False,False
I need guidance on this matter: i'm waiting for an revise on the current state of my Visa submission. Can I register for Jump Start.,False,,461,0.27016952618771684,False,False,False,451,0.9144032938985431,False,False,False,451,0.9132868628310431,True,False,False,167,0.834801026636956,True,False,False,252,0.7659252833698547,True,False,False,336,0.4815687374869497,False,False,False,40,0.5877802029855531,False,False,False
What steps should someone follow to send back or exchange an product?,True,223,223,0.5236342861265941,False,True,False,327,0.86391747835947,False,False,False,327,0.8869030260184,False,False,False,223,0.8034158560753419,False,True,False,223,0.8317851373557095,True,True,True,34,0.5634474877865379,False,False,False,147,0.7199386835218134,True,False,False
I need guidance on this matter: i lost my guarantee card. How can I get guarantee.,True,98,98,0.5736243148295133,False,True,False,98,0.9315599204250246,True,True,True,37,0.910619212082081,True,False,False,2,0.8804362398898331,True,False,False,282,0.8080578290648259,True,False,False,79,0.6690558469642286,False,False,False,213,0.6889322089594196,False,False,False
Explain how this works: how will the SuperCoins earned be calculated if I choose to order a item with 'SuperCoins Price'.,True,151,151,0.7898909776331156,True,True,True,151,0.9670073788421594,True,True,True,151,0.9671003410370912,True,True,True,151,0.9251815686645254,True,True,True,151,0.9257603159363547,True,True,True,151,0.8470930211869374,True,True,True,151,0.59004971967704,False,True,False
Is it necessary to have to settle the amount anything extra to order or make use of a Present Card?,True,298,298,0.6677191161550616,True,True,True,298,0.9286801723067483,True,True,True,298,0.9492743673113186,True,True,True,495,0.8813348117949449,True,False,False,298,0.8795420567489328,True,True,True,246,0.5849536616769034,False,False,False,298,0.5946848621627192,False,True,False
Explain the advantage of buying a Hero MotoCorp 2-wheeler vehicle through Flipkart.,True,38,38,0.9712551884338185,True,True,True,38,0.9872617581085164,True,True,True,38,0.995164627694195,True,True,True,38,0.9599284365774294,True,True,True,38,0.9882477405139061,True,True,True,38,0.974858752021328,True,True,True,38,0.9460367941575468,True,True,True
Must someone get a spare tyre with Ampere Magnus EX?,True,496,496,0.8769564902501493,True,True,True,496,0.9797571683164253,True,True,True,496,0.9903549285564749,True,True,True,496,0.9396413146332069,True,True,True,496,0.9636880335895252,True,True,True,496,0.9722409155865863,True,True,True,496,0.8899905191552698,True,True,True
Give me the details of the amount I can shop for with Money on Shipment transaction choice.,True,210,210,0.5051373608436186,False,True,False,210,0.9021415492591881,False,True,False,193,0.8861018828443331,False,False,False,210,0.8725426853951741,True,True,True,210,0.8139296040397332,True,True,True,251,0.5870824595529277,False,False,False,296,0.5538450826971846,False,False,False
Is it the case that I would get the choice to test drive a Hero MotoCorp 2-wheeler? How many times will I be allowed to take a test drive in the same purchase?,True,307,307,0.8582768571043166,True,True,True,307,0.9917265738919383,True,True,True,307,0.9925102191195758,True,True,True,307,0.9795420325915365,True,True,True,307,0.9723034597088758,True,True,True,188,0.5752444175676342,False,False,False,41,0.6560432220372616,False,False,False
What should be understood about Money on Shipment?,True,294,324,0.3617866125680164,False,False,False,132,0.8402401595130173,False,False,False,132,0.8807494438631833,False,False,False,145,0.7905745606730169,False,False,False,145,0.7595062071802414,False,False,False,220,0.5647452430360441,False,False,False,144,0.6135152623778055,False,False,False
Please explain see the 'Cancel' button but I can't click on it. Why.,True,160,160,0.9950204752401162,True,True,True,160,0.995396893209487,True,True,True,160,0.9992840171122169,True,True,True,160,0.9660946468734779,True,True,True,160,0.9987304898734779,True,True,True,160,0.9248936155124768,True,True,True,160,0.9133165210704878,True,True,True
Clarify what should I do if I don't get the bill for my purchase.,True,2,2,0.6292038311959223,True,True,True,2,0.9857813544006178,True,True,True,2,0.9638256598125956,True,True,True,2,0.9507521982615634,True,True,True,2,0.8507698073487975,True,True,True,321,0.7000086751454057,True,False,False,107,0.6698912510113124,False,False,False
"Please clarify the following point: my permit is about to expire, how and when should I put in an application to extend it.",False,,390,0.37733616560030403,False,False,False,136,0.8869483439061687,False,False,False,213,0.8870183759764186,False,False,False,495,0.8654838755484036,True,False,False,167,0.7667690506451866,True,False,False,103,0.7684413662340926,True,False,False,23,0.5324792832534994,False,False,False
Can you calculate my income tax return?,False,,366,0.2802673840062765,False,False,False,227,0.8531694972767466,False,False,False,232,0.8810067329721051,False,False,False,251,0.70201245696706,False,False,False,251,0.6670003568599508,False,False,False,115,0.6540823603073284,False,False,False,269,0.5727800890757524,False,False,False
Confirm whether it necessary to have an profile to shop on Flipkart.,True,91,91,0.9259170253267656,True,True,True,91,0.975380021245129,True,True,True,91,0.9794437365300264,True,True,True,91,0.8988430393758118,True,True,True,91,0.9603257191380842,True,True,True,91,0.8895338232522914,True,True,True,91,0.7985351433747366,True,True,True
Please explain does 'Instant Cashback' work.,True,198,198,0.9776871661667165,True,True,True,198,0.9306708703354442,True,True,True,198,0.9797202752320984,True,True,True,198,0.8556848348586072,True,True,True,198,0.9907675036245711,True,True,True,198,0.8607402709367341,True,True,True,198,0.7336072178088273,True,True,True
How do I install solar panels on a roof?,False,,234,0.4374586979217017,False,False,False,171,0.8580180088449683,False,False,False,271,0.841268942779821,False,False,False,179,0.6622464029213797,False,False,False,234,0.7047731672168165,False,False,False,158,0.5076025624254312,False,False,False,33,0.6494657429759726,False,False,False
Would it be possible to choose PhonePe digital purse as a money back choice?,True,275,275,0.394931066058955,False,True,False,187,0.8902246703282471,False,False,False,275,0.912851648561719,True,True,True,451,0.8034390636047922,False,False,False,495,0.7992580121994645,True,False,False,68,0.5531071887987659,False,False,False,275,0.6253927106792363,False,True,False
What investigations are carried out in Finance?,False,,177,0.41416071766049245,False,False,False,34,0.7898983354944181,False,False,False,116,0.7966867825530016,False,False,False,437,0.6431055224467372,False,False,False,282,0.7035813582956979,False,False,False,360,0.6341409367799709,False,False,False,332,0.7296150580213783,True,False,False
Explain how this works: am I qualified to stay in Canada after completing my degree degree.,False,,125,0.4023797177487426,False,False,False,44,0.8754362924424103,False,False,False,77,0.8580906583600428,False,False,False,167,0.769509497831305,False,False,False,141,0.8026407531617141,True,False,False,266,0.7010406238856991,True,False,False,270,0.5808738645363011,False,False,False
Is it permitted to order more than one BGauss 2-wheeler in my name/same Flipkart profile?,True,27,27,0.8232557989026223,True,True,True,27,0.955322001519803,True,True,True,27,0.9734478979742361,True,True,True,27,0.9049634498552936,True,True,True,27,0.9381262435812927,True,True,True,394,0.6347186483900171,False,False,False,243,0.6665502051319265,False,False,False
I need guidance on this matter: how does the pick-up shop choice on Flipkart work.,True,153,153,0.6593080511228516,True,True,True,153,0.9354479164438018,True,True,True,153,0.9255078092882785,True,True,True,153,0.9017725073652875,True,True,True,153,0.9114784281583415,True,True,True,153,0.7560241044567448,True,True,True,381,0.5793623088528704,False,False,False
Clarify what will happen if Ather make approved retailer who will reach me is very far from my location.,True,440,440,0.7138980139988552,True,True,True,449,0.973072310599864,True,False,False,449,0.966301681670777,True,False,False,449,0.8776228061988557,True,False,False,449,0.8384251172640759,True,False,False,449,0.9457592163387079,True,False,False,440,0.7581038731914413,True,True,True
Give me the details of the procedure after settling payment the ex-showroom amount for Ampere Magnus EX on Flipkart.,True,5,5,0.6666288887499005,True,True,True,5,0.9599569267221725,True,True,True,5,0.9525677163973328,True,True,True,5,0.886695711870279,True,True,True,5,0.8493321398876079,True,True,True,5,0.9339367252311281,True,True,True,5,0.6816852283201638,False,True,False
Which areas of learning belong to Language and Literacies Education?,False,,391,0.323497711604985,False,False,False,460,0.8001349638010911,False,False,False,83,0.8026143845644458,False,False,False,83,0.6339367842692223,False,False,False,491,0.6280065373815509,False,False,False,37,0.7245720814777198,True,False,False,119,0.5882003005265771,False,False,False
What lies behind the fact that do I require to download Alertable if I already have the University grounds Safety app?,False,,229,0.3388802979616352,False,False,False,199,0.8930733895411951,False,False,False,199,0.8760268347098665,False,False,False,274,0.8579348557935333,True,False,False,495,0.8012511146615173,True,False,False,171,0.7165584387323631,True,False,False,276,0.6549682505804157,False,False,False
What is the correct procedure to get my U of T student card?,False,,388,0.3887707403898205,False,False,False,243,0.8638491142923928,False,False,False,457,0.855478090947987,False,False,False,232,0.7966937834921871,False,False,False,213,0.7717955263040066,True,False,False,424,0.7140925816049171,True,False,False,479,0.695342768402085,False,False,False
For what reason is the refurbished category not visible for me on my Flipkart app?,True,193,193,0.8607168801949767,True,True,True,193,0.980067637783021,True,True,True,193,0.9867978928189148,True,True,True,193,0.9858901982218735,True,True,True,193,0.9763691019864034,True,True,True,193,0.9774703736111344,True,True,True,193,0.8654298547032058,True,True,True
What steps should someone follow to settle the amount for my purchase?,True,302,205,0.3863308933416352,False,False,False,357,0.9013065321433811,False,False,False,357,0.8837357139700042,False,False,False,495,0.835822713618068,True,False,False,495,0.802353188215881,True,False,False,222,0.5963735975494335,False,False,False,147,0.6609518049477978,False,False,False
"Is it permitted to drop a class, or learn part-time?",False,,48,0.27269012885645283,False,False,False,442,0.865369139166463,False,False,False,397,0.850432919714004,False,False,False,456,0.8005102091611769,False,False,False,48,0.7837525490083421,True,False,False,353,0.730112982476223,True,False,False,369,0.5646276172996977,False,False,False
Clarify what will happen to the cashback if I send back a item.,True,120,120,0.7970795337484978,True,True,True,120,0.9747395872073307,True,True,True,120,0.9629259356762616,True,True,True,120,0.9228979384469167,True,True,True,120,0.9342712330105793,True,True,True,230,0.7025138083647111,True,False,False,120,0.7949459487080563,True,True,True
I need to establish what will happen if the make approved retailer who will reach me is very far from my location.,True,452,449,0.6811235524040855,True,False,False,449,0.9450021940678132,True,False,False,449,0.9415394326565796,True,False,False,449,0.884519262535759,True,False,False,449,0.8403788111193518,True,False,False,449,0.9105352022764227,True,False,False,449,0.8477492152787653,True,False,False
What lies behind the fact that do I see a dispatch charge for an product with the Plus badge?,True,25,25,0.7107353650862812,True,True,True,25,0.9627515555416651,True,True,True,25,0.9647657651790541,True,True,True,25,0.9073877720495673,True,True,True,25,0.8912035158868742,True,True,True,25,0.7477090008823142,True,True,True,6,0.5675664471017925,False,False,False
Please clarify the following point: will the shipment be tried again if I'm not able to collect my purchase the first time.,True,252,252,0.890474199481885,True,True,True,252,0.9853004962892058,True,True,True,252,0.986903782619783,True,True,True,252,0.9412974137463961,True,True,True,252,0.9532995730306397,True,True,True,500,0.740936197303716,True,False,False,252,0.6642108670859178,False,True,False
Give me the details of 'SuperCoins Rewards' on offer on the SuperCoin Zone and how can I avail them.,True,405,405,0.7762962999829199,True,True,True,405,0.959393266479073,True,True,True,405,0.9650133298128075,True,True,True,405,0.9210034198400683,True,True,True,405,0.9010493640160676,True,True,True,216,0.7339352129130066,True,False,False,405,0.701984645346782,True,True,True
Should I expect to get the choice to test drive a Bounce 2-wheeler? How many times will I be allowed to take a test drive in the same purchase?,True,295,295,0.927863374074715,True,True,True,295,0.9913938308410793,True,True,True,295,0.9931576258976441,True,True,True,295,0.9862098521156818,True,True,True,295,0.9859251505256825,True,True,True,295,0.7785762703120244,True,True,True,307,0.8035502775718013,True,False,False
Am I expected to require to wear an academic hood?,False,,392,0.42023990696294644,False,False,False,197,0.850497529537138,False,False,False,416,0.8503918301160353,False,False,False,392,0.7965403448315883,False,False,False,392,0.759767009700332,False,False,False,158,0.6289847618193319,False,False,False,95,0.6446886929506784,False,False,False
Explain how this works: there is no seal on the guarantee card I got. How will I claim guarantee.,True,18,18,0.7946982141577146,True,True,True,18,0.9739657610098522,True,True,True,18,0.9722606771359739,True,True,True,18,0.8489323897697699,True,True,True,18,0.8327547446361345,True,True,True,18,0.6600998038490696,False,True,False,229,0.5762055761759348,False,False,False
What steps should someone follow to order with a Present card?,True,350,327,0.37213053042567273,False,False,False,394,0.887463884472589,False,False,False,394,0.8924315605556608,False,False,False,327,0.8089637813628342,False,False,False,327,0.782662380910153,True,False,False,252,0.6105851881774609,False,False,False,357,0.7117920115998567,True,False,False
Describe for me sellers on Flipkart ship internationally.,True,271,271,0.8777545055265168,True,True,True,193,0.9036342599534919,False,False,False,271,0.9039419354137133,False,True,False,271,0.9179339888243891,True,True,True,271,0.9641214956518913,True,True,True,271,0.8849379913793685,True,True,True,271,0.8932716545193751,True,True,True
Tell me if 'Credit Card No Charge EMI' transaction method on offer on Flipkart's website and mobile app.,True,278,278,0.7531484343750657,True,True,True,278,0.9538177118953765,True,True,True,278,0.9560180315817463,True,True,True,278,0.9072742031931051,True,True,True,278,0.9160185865401764,True,True,True,278,0.664699677351079,False,True,False,278,0.8517827621512608,True,True,True
Am I allowed to make use of an overseas identifier to sign up?,True,197,197,0.5298333696348014,False,True,False,197,0.9198615431732725,False,True,False,197,0.9252821170983927,True,True,True,197,0.864163373079479,True,True,True,345,0.8016292755264065,True,False,False,197,0.7301997489951235,True,True,True,197,0.7813431966340617,True,True,True
"Please clarify the following point: i have an Axis Financial institution Buzz Credit Card, can I still put in an application for the Flipkart Axis Financial institution Credit Card.",True,241,241,0.7820013620305756,True,True,True,241,0.9742639166936524,True,True,True,241,0.9729137491668728,True,True,True,241,0.8976162152623737,True,True,True,241,0.8972589899272516,True,True,True,392,0.6416389459620718,False,False,False,411,0.4264077457198902,False,False,False
What shape does Electrical & Computer Engineering Undergraduate Degree take?,False,,112,0.5173894164880499,False,False,False,148,0.873138306675333,False,False,False,148,0.8479721255020347,False,False,False,179,0.5332931820998793,False,False,False,112,0.787580867269162,True,False,False,157,0.7734474305971786,True,False,False,276,0.49193361185568274,False,False,False
I need a clear description of accessories will be provided with Magnus EX.,True,434,434,0.8656884358760515,True,True,True,434,0.9437921810291242,True,True,True,434,0.9692559718897383,True,True,True,434,0.8634168743500525,True,True,True,434,0.943863218687411,True,True,True,434,0.8112680517409637,True,True,True,434,0.8411473336023865,True,True,True
What steps should someone follow to get invoices for my previous purchases without having to verify my e-mails?,True,44,44,0.7807604462770112,True,True,True,44,0.9247441947521399,True,True,True,44,0.9386466237932248,True,True,True,44,0.9242273821146864,True,True,True,44,0.937461461055654,True,True,True,44,0.9648249901229017,True,True,True,44,0.6571021085625499,False,True,False
Confirm whether someone would get a wall mount for my television in the box.,True,92,92,0.8356251603129441,True,True,True,92,0.9617794615492675,True,True,True,92,0.968222649243169,True,True,True,92,0.9275065566430518,True,True,True,92,0.9640379686361504,True,True,True,92,0.9788123564352728,True,True,True,92,0.8892216302380075,True,True,True
Is it permitted to order Flipkart Plus membership?,True,239,239,0.6475416648807034,True,True,True,91,0.8496939524226724,False,False,False,119,0.8080251675054461,False,False,False,192,0.8218461541025751,True,False,False,239,0.8623627528461371,True,True,True,239,0.6101872901056146,False,True,False,192,0.6399869392376897,False,False,False
Explain how this works: how will I claim guarantee for refurbished items.,True,74,74,0.6171663349208865,True,True,True,74,0.9410888211581816,True,True,True,74,0.9276503526392336,True,True,True,179,0.8206421889681572,True,False,False,74,0.7345831153743153,False,True,False,101,0.6564622392685234,False,False,False,81,0.6436675968159908,False,False,False
What lies behind the fact that do I see distinct prices for the same item?,True,184,184,0.6723309356762499,True,True,True,184,0.9016279507969228,False,True,False,188,0.8981355213332197,False,False,False,184,0.8811733617499717,True,True,True,184,0.9000278714932679,True,True,True,171,0.5860409759438194,False,False,False,301,0.5307371268062727,False,False,False
Please clarify the following point: should I call Flipkart's Customer Care for set-up once my item is delivered.,True,10,10,0.8462852268551893,True,True,True,10,0.9625252955195479,True,True,True,10,0.9653426413698076,True,True,True,10,0.890073794600114,True,True,True,10,0.9342950659385811,True,True,True,10,0.9046342835015428,True,True,True,406,0.6462424959710416,False,False,False
I need guidance on this matter: on what items will I get the choice of 'SuperCoins Price'.,True,63,63,0.6166886938368462,True,True,True,63,0.9440448472371883,True,True,True,63,0.9124774905680951,True,True,True,63,0.8938045331646762,True,True,True,63,0.8395442056023492,True,True,True,63,0.9157063838116717,True,True,True,456,0.6126109737721519,False,False,False
Describe for me after-sales services are being provided by BGauss for 2-wheelers.,True,365,365,0.9156971354128609,True,True,True,404,0.9875462173638234,True,False,False,404,0.9904706388423543,True,False,False,365,0.9558151971150086,True,True,True,365,0.9691488075662731,True,True,True,365,0.9408531920057391,True,True,True,365,0.9616265363426142,True,True,True
Give me the details of the distinct transaction choices on offer for Flipkart Quick.,True,415,268,0.3699617309321586,False,False,False,161,0.889029991908959,False,False,False,196,0.8859579375382265,False,False,False,415,0.8133365448034969,True,True,True,268,0.7873641936703437,True,False,False,461,0.663874299349083,False,False,False,415,0.6712745000371543,False,True,False
"I need guidance on this matter: my Flipkart Plus membership is expiring soon, how can I be a part of the degree again.",True,123,123,0.844201905756471,True,True,True,123,0.9730412459766286,True,True,True,123,0.9662671146135153,True,True,True,123,0.9471407669543133,True,True,True,123,0.9629731008077382,True,True,True,123,0.8972771653850734,True,True,True,123,0.7470823958436638,True,True,True
Would it be possible to transfer ownership of my Flipkart Axis Financial institution Credit Card?,True,430,430,0.6659901749109233,True,True,True,430,0.9424366640367179,True,True,True,430,0.9514068002149834,True,True,True,430,0.9032094969299422,True,True,True,430,0.876342823982357,True,True,True,400,0.7034110602183272,True,False,False,430,0.6835177374825199,False,True,False
Explain a 3D Secure passcode.,True,471,471,0.8009270402671163,True,True,True,471,0.8610825654301061,False,True,False,471,0.9564929747413697,True,True,True,471,0.7060450114200216,False,True,False,471,0.7293032099980601,False,True,False,471,0.6084895776053197,False,True,False,471,0.6879976071711321,False,True,False
Explain how this works: i don't remember the guarantee particulars for my item. Where can I locate it.,True,26,26,0.646511258639408,True,True,True,26,0.9505875787401864,True,True,True,26,0.9322738029367592,True,True,True,26,0.9214270540353446,True,True,True,26,0.8553960760975405,True,True,True,26,0.8943332799753215,True,True,True,33,0.6434044696129958,False,False,False
Explain how this works: can you combine sections from multiple English proficiency tests in purchase to meet English proficiency criteria? (Ie. Combining the IELTS writing section from one test with an IELTS reading section from another test).,False,,301,0.2596548982102011,False,False,False,256,0.895461581428308,False,False,False,491,0.8990425968106509,False,False,False,301,0.7088363241109124,False,False,False,301,0.7718972678163621,True,False,False,168,0.6418952062602163,False,False,False,432,0.4855884607728155,False,False,False
