id,question,answer,category,source,source_type
94,There have been recent reports of batteries catching fire. How do I know that BGauss 2-wheelers are safe?,"Brand has confirmed that they have followed all safety norms set by ARAI, including IP67 and a smart BMS to ensure safety of all vehicles. Batteries are made with aluminium casing and 21,700 cells with very high thermal efficiency. This is combined with temperature sensors and induced air cooling which gets activated at 40 degrees.",products,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632c038f64d0b60fba41d31a&view=FAQ,official_web_via_public_dataset
95,"I am able to see some 'SuperCoins Rewards', but why am I not able to buy them?","There are many 'SuperCoins Rewards' that are available at the SuperCoin Zone. However, please note that these rewards can be availed only as per the terms and conditions. For more details on 'SuperCoins Rewards', please visit SuperCoin Zone here To know more about the Flipkart Plus program click here",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5b5edbf548000027009e432b&faq=5b6135981300002100653d0e&view=FAQ,official_web_via_public_dataset
96,Can I cancel a part of my Flipkart Quick order after I have placed it?,"Yes, until your order is packed you can choose to cancel a part of it. You can check the status of your order in the 'My Orders' page of your Flipkart account.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=5f210f87278e793e653cbc73&faq=5f211d2f4052815c7aecd54c&view=FAQ,official_web_via_public_dataset
97,"My shipment is damaged at the self pickup store, what do I do?",Please do not accept your shipment at the pickup store if it's damaged. Let us know about it by contacting our Customer Support & we'll look into this for you.,shipping_delivery,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1f7b7b000002d002c16fd&view=FAQ,official_web_via_public_dataset
98,I lost my warranty card. How can I get warranty?,You can get warranty for your product even without a warranty card. Please use the invoice which will serve as your warranty claim at any authorized service center of the brand.,warranties_installation,https://www.flipkart.com/helpcentre?catalog=563ae4ae6f00001e0035fd12&faq=5639c8c87100001d00a26f9a&view=FAQ,official_web_via_public_dataset
99,How can I change the password for my Flipkart account?,"To change the password for your Flipkart account, follow these simple steps: 1. Log in to your Flipkart account2. Go to My Account › Settings › Change password3. Enter your old password4. Enter your new password5. Choose 'Save Changes'",accounts,https://www.flipkart.com/helpcentre?catalog=55cddc57b000002c002c170b&faq=55f2a2f35b00003500320003&view=FAQ,official_web_via_public_dataset
100,Can I take the shipment after opening and checking the contents inside?,"As per company policy, a shipment can't be opened before delivery, but you can accept the shipment and get in touch with us later in case you have any concerns.",orders,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55e9455f5a00002500d5e024&view=FAQ,official_web_via_public_dataset
101,Why can't I see Bajaj Finserv as a payment mode for some items?,Bajaj Finserv No Cost EMI payment mode is available for select items with certain sellers. Please check the product page of the item you'd like to shop for on our app to see if the option is available.,payments,https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=571476871300001000895c07&view=FAQ,official_web_via_public_dataset
102,I have bought a BGauss 2-wheeler but I want to have a different model. What should I do?,"In case you want to buy a different model than the one you have already purchased, you can cancel the existing order and place a new order for the desired model. Please note, the option to cancel the order will not be available after the submission of documents required for processing registration.",products,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bf21d14e5755075424f40&view=FAQ,official_web_via_public_dataset
103,Will my Flipkart Plus membership be auto-renewed if I have earned 200 SuperCoins in the previous year?,"Yes, in case you have earned 200 SuperCoins in the previous year, your membership will be auto-renewed. You can check the membership details by visiting the 'Flipkart Plus Zone' on the app or website. To know more about the program click here For more information on SuperCoins click here",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5b5edbf548000027009e432b&faq=5f103214df455e77963879d1&view=FAQ,official_web_via_public_dataset
104,Can I cancel my EMI after I've placed the order using the Bajaj Finserv payment option?,"Since payment modes cannot be changed after an order is placed, to cancel your EMI, your order will need to be cancelled. *Certain items cannot be cancelled after 24 hours of placing the order.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=571478791200001700948826&view=FAQ,official_web_via_public_dataset
105,How much time does it take for the shipment to reach a pickup store?,Standard delivery times apply for shipments to be delivered at pickup locations. You can check the status of your order from My Orders section.,shipping_delivery,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1e3e86000003000cb507b&view=FAQ,official_web_via_public_dataset
106,How do I sign up for an extended warranty for my product?,You may get in touch with the brand to register for an extended warranty for your product.,warranties_installation,https://www.flipkart.com/helpcentre?catalog=563ae4ae6f00001e0035fd12&faq=5639c7f26f0000360035c355&view=FAQ,official_web_via_public_dataset
107,What should I do if I don't get the OTP or verification code?,"Sometimes, SMS messages may be delayed by a few minutes because of network issues. You can regenerate the code through the 'Resend Code' option.",accounts,https://www.flipkart.com/helpcentre?catalog=55cddc57b000002c002c170b&faq=55c20b27a900003400b99931&view=FAQ,official_web_via_public_dataset
108,How is a 'business day' different from a regular day?,"Business days are otherwise known as working days of the week. The expected date of delivery is calculated based on business days. Typically, these include Monday through Saturday. Public holidays and Sundays are usually not considered.",orders,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55bf285d1f000019007dbea7&view=FAQ,official_web_via_public_dataset
109,What are the benefits of the Bajaj Finserv payment mode?,"With Bajaj Finserv, you get a hassle-free payment experience with the following benefits: No interest on EMIsZero processing & cancellation chargesComplete refund of the amount paid for your order if the item is returned **Quick resolutions & end-to-end support from Bajaj Finserv for any related concerns subject to the T&Cs of Bajaj Finserv. **Terms & conditions apply: http://www.flipkart.com/s/help/cancellation-returns.",payments,https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=57146ffb1200003700817b1b&view=FAQ,official_web_via_public_dataset
110,I have bought an Ather 2-wheeler but I want to have a different model. What should I do?,"In case you want to buy a different model than the one you have already purchased, you can cancel the existing order and place a new order for the desired model. Please note, the option to cancel the order will not be available after the submission of documents required for processing registration.",products,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bf4c4f86ae76c18e8ceb4&view=FAQ,official_web_via_public_dataset
111,Can I redeem all of my available SuperCoins while using the SuperCoin Pay feature?,"You may be able to redeem all your available SuperCoins to avail discounts on the basis of the platform. In case the transaction is being completed on Flipkart platform, the redemption of SuperCoins to avail a discount will depend on the value on the product page and the terms and conditions of the participating bank or the payment mode. However, while transacting at a thrid- party partner store, it will depend on the final bill value.",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5f295ded4052815c7aef207e&faq=5f8e8251eb75572bd7abf2c2&view=FAQ,official_web_via_public_dataset
112,How long does it take to cancel an order?,"Cancellation of item(s) in an order happens immediately if the order hasn't been shipped yet by the seller. If your order has been shipped, it will be cancelled as soon as the courier service confirms that the shipment is being returned to the seller. Orders from certain categories cannot be cancelled after 24 hours, please check the product page for more details.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=55bf5f4eab00002f00e35484&view=FAQ,official_web_via_public_dataset
113,"My order has reached the nearest delivery hub, but why isn't it out for delivery yet?","The courier service delivering your order are responsible for making sure that your order reaches you within the delivery date. Rest assured, you'll get an SMS once your shipment is out for delivery.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55bf29c4bc00003c005be758&view=FAQ,official_web_via_public_dataset
114,What should I do if there is a difference in the warranty mentioned on Flipkart & the physical warranty card I got?,"The mismatch could be because of the change in warranty terms for the product over time. Rest assured, you will be entitled to the terms listed on the warranty card that was provided to you at the time of purchase.",warranties_installation,https://www.flipkart.com/helpcentre?catalog=563ae4ae6f00001e0035fd12&faq=5639e36c21000020004e75e7&view=FAQ,official_web_via_public_dataset
115,Why do I need to verify my mobile number or email address to log into my Flipkart account?,"To make sure that your account details are always secure, verification by OTP (One Time Password) is important. This is a one-time process and you can log into your Flipkart account without any hassles once this is done.",accounts,https://www.flipkart.com/helpcentre?catalog=55cddc57b000002c002c170b&faq=55c204f86000001400cb5080&view=FAQ,official_web_via_public_dataset
116,What does 'Permanently Discontinued' or 'Out of Print' mean?,An item is marked as 'Out of stock' when it is not available with any sellers at the moment; you won't be able to buy it now. Use 'Notify Me' feature to know once it's available with sellers for purchase.,orders,https://www.flipkart.com/helpcentre?catalog=55c9c8e2b0000023002c1702&faq=55bf1563ab00002600e3546e&view=FAQ,official_web_via_public_dataset
117,How can I track my order for Ampere Magnus EX after completing my payment on Flipkart?,Tracking your order for a 2-wheeler on Flipkart is easy and can be done through the 'My Orders' section of your Flipkart account. You can also choose to contact the brand authorised dealer to know more about the status of your 2-wheeler.,payments,https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6308ef4064d0b60fba08c494&view=FAQ,official_web_via_public_dataset
118,I have bought the Bounce 2-wheeler but I want to have a different model. What should I do?,"In case you want to buy a different model than the one you have already purchased, you can cancel the existing order and place a new order for the desired model. Please note, the option to cancel the order will not be available after the submission of documents required for processing registration.",products,https://www.flipkart.com/helpcentre?catalog=62da9d35aca9fa77e9e5c342&faq=62daa3d135e34f62c2068b77&view=FAQ,official_web_via_public_dataset
119,Why has the Flipkart Plus membership criteria changed from 300 to 200 SuperCoins?,"As part of our efforts to bring more customers into the Flipkart Plus family, the SuperCoins earning needed is reduced to 200 SuperCoins. To know more about the program click here For more information on SuperCoins click here",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5b5edbf548000027009e432b&faq=5f103031df455e77963878f6&view=FAQ,official_web_via_public_dataset
120,What will happen to the cashback if I return a product?,"If you return a product within the same credit card billing cycle in which the purchase was made, applicable cashback will be debited in the same cycle. Otherwise, it will be adjusted in the next billing cycle.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=5d27036a2100002900f9dc20&faq=5d27169721000014002d0c19&view=FAQ,official_web_via_public_dataset
121,The delivery of my order is delayed. What should I do?,"On the rare occasion that your order is delayed, please check your email & messages for updates. A new delivery timeframe will be shared with you and you can also track its status by visiting My Orders.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55f2a6995b00002b003202be&view=FAQ,official_web_via_public_dataset
122,There is a mismatch in warranty terms between Flipkart and the brand's website. What will happen to the warranty on my product now?,"The mismatch could be because of the change in warranty terms for the product over time. Rest assured, you will be entitled to the terms listed on the warranty card that was provided to you at the time of purchase.",warranties_installation,https://www.flipkart.com/helpcentre?catalog=563ae4ae6f00001e0035fd12&faq=5639e42421000020004e7627&view=FAQ,official_web_via_public_dataset
123,"My Flipkart Plus membership is expiring soon, how can I be a part of the program again?","If your membership expires, you can become a Flipkart Plus member again once you earn 200 SuperCoins within a year by shopping for your favourite products on Flipkart. You can become a Flipkart Plus member even if these 200 SuperCoins have been redeemed. Please note, the SuperCoins will be earned on the actual order value excluding any instant discounts or cashback credited. To know more about the program click here For more information on SuperCoins click here",accounts,https://www.flipkart.com/helpcentre?catalog=5b5edbf548000027009e432b&faq=5b6129b64900002200cae383&view=FAQ,official_web_via_public_dataset
124,Why can't I track my order even though it has been shipped?,Courier services usually take upto 24 hours to activate tracking for an order once it's shipped. Please check again after the mentioned time frame.,orders,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55f2a7a65b00003700320373&view=FAQ,official_web_via_public_dataset
125,How can I track my order for the Ather 2-wheeler after completing my payment on Flipkart?,Tracking your order for 2-wheeler on Flipkart is easy and can be done through the 'My Orders' section of your Flipkart account. You can also choose to contact the brand's authorised dealer to know more about the status of your 2-wheeler.,payments,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c02bba0eaa942e1bf6e88&view=FAQ,official_web_via_public_dataset
126,What is the advantage of buying Ampere Magnus EX through Flipkart?,"If you choose to buy the 2-wheeler on Flipkart, then the vehicle will be delivered to you within 15 days by the brand authorised dealers. In case you book the vehicle at a showroom, it may take up to 90 days for the vehicle to be delivered.",products,https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6308ee76a0eaa942e1870d97&view=FAQ,official_web_via_public_dataset
127,Do I have to manually unlock a scratch card as part of SuperCoin Pay?,Yes. You would need to tap on a scratch card by Twid (INNOTARGET FASHALOT RETAIL PRIVATE LIMITED) to unlock your surprise reward. Please note that offers are subject to terms and conditions.,promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5f295ded4052815c7aef207e&faq=5f8ed68886c49b5087ed91ba&view=FAQ,official_web_via_public_dataset
128,Are faster delivery options like Same Day & In-a-Day available on return requests?,"No, however, we try our best to have your item(s) picked up by our courier service providers & get you the replacement as soon as possible.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9e2086000001100cb508e&faq=564d6b011900002600ff1a0b&view=FAQ,official_web_via_public_dataset
129,"Why am I unable to order products like television, air-conditioner, refrigerator, washing machine, furniture, microwave, treadmill, etc. at my location?",The delivery of large category products at a particular location depends on the following factors: Dimensions and weight Location of the seller Serviceability of the seller's partnered service provider Always ensure to update your preferred delivery location/address to verify if the seller is offering the product or deal at your location.,shipping_delivery,https://www.flipkart.com/helpcentre?catalog=55c9e2086000001100cb508e&faq=5b34da824c00003d004387d7&view=FAQ,official_web_via_public_dataset
130,How can I claim warranty for my product?,You can claim the warranty for your product by using the invoice at any authorized service center of the brand.,warranties_installation,https://www.flipkart.com/helpcentre?catalog=563ae4ae6f00001e0035fd12&faq=5639c8106f0000140035c360&view=FAQ,official_web_via_public_dataset
131,What is an OTP or verification code?,"An OTP (One Time Password) or verification code is a password/code used to verify your mobile number or email ID when you log into your Flipkart account for the first time. OTP verification will be also be done in other cases like creating an account, password recovery, and updating email/mobile details.",accounts,https://www.flipkart.com/helpcentre?catalog=55cddc57b000002c002c170b&faq=55c204b2a900002600b9992e&view=FAQ,official_web_via_public_dataset
132,What should I do if a service centre denied my request to repair the product?,Please contact our Customer Support with the service centre details so that we can look into this.,orders,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55f2a8665b00001e003203e5&view=FAQ,official_web_via_public_dataset
133,I had opted to save my card at the time of payment but my card was not saved. Why?,"If you choose to save your card at the time of making the payment, then the only time your card may not get saved is when the payment fails due to card being invalid. If the payment was successful and the card was not saved, then you may contact us and we will help you out.",payments,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55befe24ab00003a00e3546c&view=FAQ,official_web_via_public_dataset
134,What is the advantage of buying a Bounce 2-wheeler on Flipkart?,"If you choose to buy the 2-wheeler on Flipkart, then the vehicle will be delivered to you within 15 days by the brand authorised dealers. In case you book the vehicle at a showroom, it may take up to 90 days for the vehicle to be delivered.",products,https://www.flipkart.com/helpcentre?catalog=62da9d35aca9fa77e9e5c342&faq=62daa46a35e34f62c2068cdf&view=FAQ,official_web_via_public_dataset
135,Can I transfer partially used Gift Card to someone?,"Yes, you can transfer your partially used Flipkart Gift Card as long as it hasn't expired and has some balance left. The receiver will not be able to see any transactions made from your Flipkart wallet. Please note that the expiry date of the Gift Card does not change when you transfer it to someone.",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=564964546e00002f0073d516&faq=56d995da1300002d007fdb58&view=FAQ,official_web_via_public_dataset
136,My PhonePe Wallet is not activated. How do I get a refund credited to it?,"To get a refund into your PhonePe wallet, please activate it from your Flipkart account by selecting Wallet and clicking on the 'Activate PhonePe' option.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=587390bf1800001400f0058e&faq=57be96870e00003d00b25fd4&view=FAQ,official_web_via_public_dataset
137,Why can't I get some items shipped to my location?,Some sellers prefer not to ship to certain locations due to the cost involved and this is entirely at their discretion. You can check with your pincode on the product page to see any other sellers ship to your location.,shipping_delivery,https://www.flipkart.com/helpcentre?catalog=55c9e2086000001100cb508e&faq=55bf0e4c1f000030007dbe9f&view=FAQ,official_web_via_public_dataset
138,"Will my product be installed by the brand or Flipkart? If it is installed by Flipkart, will it affect the warranty of the product?","Your product will be installed by the brand's authorised service partner. Rest assured, the warranty for the product will not be affected when an item is installed by the authorised partners.",warranties_installation,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55bf2e01bc00003a005be759&view=FAQ,official_web_via_public_dataset
139,Can I use a corporate email ID to sign up?,"Yes, you can use a corporate email ID. However, please ensure that you have updated your current active email address to continue using your account in the unlikely event of your account getting deleted or deactivated.",accounts,https://www.flipkart.com/helpcentre?catalog=55cddc57b000002c002c170b&faq=5f2939a7278e793e653efd4f&view=FAQ,official_web_via_public_dataset
140,What is Flipkart Buyer Protection?,"Flipkart Buyer Protection helps shoppers in case they have concerns with product(s) bought and haven't got a satisfactory solution from the seller. Under this program, we look into your concern on a case-by-case basis & do our best to be fair to both parties. Flipkart's decision on the resolution will be final for the concern raised.",orders,https://www.flipkart.com/helpcentre?catalog=55c9c8e2b0000023002c1702&faq=55bf42d7ab00003b00e3547d&view=FAQ,official_web_via_public_dataset
141,How can I track my order for the BGauss 2-wheeler after completing my payment on Flipkart?,Tracking your order for a 2-wheeler on Flipkart is easy and can be done through the 'My Orders' section. You can also choose to contact the brand authorised dealer to know more about the status of your 2-wheeler.,payments,https://www.flipkart.com/helpcentre?catalog=632beac264d0b60fba412142&faq=632bfc2f64d0b60fba419fe6&view=FAQ,official_web_via_public_dataset
142,What is the average cost of one service for an Ather 2-wheeler?,"The average cost of service will depend on the condition of the vehicle. For more details, please contact the brand at 8882118118 or you can choose to write to them at info@atherenergy.com. You can also contact the brand authorised dealer for assistance.",products,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d22aaf86ae76c18ec9bc6&view=FAQ,official_web_via_public_dataset
143,Are there certain things on Flipkart which I cannot buy through Gift Cards?,The following cannot be bought through Gift Cards: 1. Flipkart First subscription2. Other Gift Card(s) 3. Items from different sellers in a single order (you can use Gift Cards by ordering separately),promotions_rewards,https://www.flipkart.com/helpcentre?catalog=564964546e00002f0073d516&faq=56496029210000170051560e&view=FAQ,official_web_via_public_dataset
144,How can I know the status of my refund?,"You can visit 'My Orders' to know the status of your refund. For orders cancelled before shipping, refunds are processed immediately. If the order has been shipped. refund will be processed as soon as the courier service provider confirms the return of the item(s).",returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=55bf65871f000012007dbead&view=FAQ,official_web_via_public_dataset
145,What should I do if my shipment is not at the pick-up store?,"If you have received a confirmation message that your shipment has reached the pick-up store and it is not there, please contact Customer Support.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1f811a900004100b99927&view=FAQ,official_web_via_public_dataset
146,I want to check my warranty details for the product but I don’t have the warranty card. What should I do?,Please contact our Customer Support and we will help you with the details.,warranties_installation,https://www.flipkart.com/helpcentre?catalog=563ae4ae6f00001e0035fd12&faq=563b51232100001d0081fd2f&view=FAQ,official_web_via_public_dataset
147,What does the badge Plus mean?,"The Plus badge is a seal of quality and speed. Products with this badge meet our extensive quality & packaging guidelines along with having faster delivery timelines. With stringent seller & product selection combined with fast & free* delivery, 'Plus' guarantees you a superior and hassle-free shopping experience every time. *Free shipping for orders above ₹500",accounts,https://www.flipkart.com/helpcentre?catalog=55c9c8e2b0000023002c1702&faq=57b56af31400001f00f0095e&view=FAQ,official_web_via_public_dataset
148,What does the tag 'Imported' beside a product mean?,Sometimes items have to be sourced by sellers from their international partners. Such items have the tag 'Imported' on the product page and can take at least 10 or more days to be delivered.,orders,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=55bf14c5bc000026005be756&view=FAQ,official_web_via_public_dataset
149,How can I pay with a saved Credit/Debit Card?,Your saved cards can be seen when you choose the credit or debit card option to pay for your order. Enter the CVV number of that card (we do not store it) and click on the 'Pay' button. You'll also have to enter the card's 3D Secure password to complete the transaction.,payments,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb5b962c00003800690dd6&view=FAQ,official_web_via_public_dataset
150,What after-sales services are being provided by Flipkart for Ampere 2-wheelers?,"Please note, there will be no after-sales services provided by Flipkart. Kindly contact the brand's customer support team at 18001239262 or write to them at customersupport@amperevehicles.com for any assistance needed after the purchase of the vehicle. You can also choose to contact the brand authorised dealer.",products,https://www.flipkart.com/helpcentre?catalog=6308ea59f86ae76c18b1420d&faq=6309153314e57550750aadf7&view=FAQ,official_web_via_public_dataset
151,How will the SuperCoins earned be calculated if I choose to buy a product using 'SuperCoins Price'?,"In case you choose to buy a product using 'SuperCoins Price', SuperCoins earned will be based on the actual amount paid for the product excluding the SuperCoins. To know more about the program click hereFor more information on SuperCoins click here",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5b5edbf548000027009e432b&faq=5d1f17892100001400f82997&view=FAQ,official_web_via_public_dataset
152,Can items be returned after the time period mentioned in the seller's Returns Policy?,"No, sellers will not be able to accept returns after the time period mentioned in the seller's Returns Policy.",returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=56496ed62600003100c2cb21&view=FAQ,official_web_via_public_dataset
153,How does the pick-up store option on Flipkart work?,"With the pick-up store option, you can choose to pick up your shipment from select pick-up stores at your convenience. All you need to do is choose the pick-up store option at the time of placing your order and you can walk into the pick-up location to collect your order once it reaches there. You'll also receive an email and SMS once the shipment has reached the pick-up store.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1b99eb500002e003167fc&view=FAQ,official_web_via_public_dataset
154,I see that the warranty terms for my product have changed on Flipkart from when I bought the product. Will this affect my warranty?,No. The warranty terms for your product will be the same as when you got the product & will not affect your warranty in any way.,warranties_installation,https://www.flipkart.com/helpcentre?catalog=563ae4ae6f00001e0035fd12&faq=5639e3f46f0000160035ce00&view=FAQ,official_web_via_public_dataset
155,Do I need to verify my mobile number or email address every time I log in?,"As the verification step is a one time process, you won't have to do it again once your account is verified.",accounts,https://www.flipkart.com/helpcentre?catalog=55cddc57b000002c002c170b&faq=564ec7a57100003d00a6530d&view=FAQ,official_web_via_public_dataset
156,How can I place an order?,"To place an order, please follow these steps: 1. Select the product you'd like to buy and 'Check Availability at' your preferred pincode2. Add products to your cart or just hit 'Buy Now' 3. Choose or 'Add delivery address'. Use a preferred payment mode and confirm the order",orders,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=569355861200003e001dfc6c&view=FAQ,official_web_via_public_dataset
157,What does 'Transfer' Gift Card in my Wallet do?,You can use the 'Transfer' option to transfer your Gift Card to anyone through your Flipkart app by entering their email ID. Please note that the expiry date of the Gift Card does not change when you transfer it to someone and is valid for 1 year from the date of purchase.,payments,https://www.flipkart.com/helpcentre?catalog=564964546e00002f0073d516&faq=56d995791300001600fdd19a&view=FAQ,official_web_via_public_dataset
158,How much electricity is required to charge the battery of an Ather vehicle?,"Ather Dot, the home charger and the portable charger for Ather vehicles consume 3 kWh (Rs 4-5/kWh) of electricity to get completely charged. For more details on charging related queries, please refer to the brand website.",products,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d1e02a0eaa942e1c2d9df&view=FAQ,official_web_via_public_dataset
159,"If I choose 'SuperCoins Price' option, will I still be eligible to avail bank offers/other offers?",Non-Bank offers- An order will be eligible for a non-bank offer if the total order value including SuperCoins meets the offer value as defined in the terms and conditions. Bank offers - An order will be eligible for a bank offer if the total order value excluding SuperCoins meets the offer value as defined in the terms and conditions. To know more about the program click here For more information on SuperCoins click here,promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5b5edbf548000027009e432b&faq=5d1f323a2100002700f83575&view=FAQ,official_web_via_public_dataset
160,I see the 'Cancel' button but I can't click on it. Why?,A greyed out and disabled 'Cancel' button can mean any one of the following:1. The item has been delivered alreadyOR2. The item is non-refundable (e.g. Gift Card),returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=55bf6443bc00002b005be762&view=FAQ,official_web_via_public_dataset
161,Can I reject the Flipkart Quick order at the time of delivery?,"Yes, you can choose not to accept the order. If you have already paid for the order, it will be refunded to the original payment source.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=5f210f87278e793e653cbc73&faq=5f2118c0278e793e653cc16a&view=FAQ,official_web_via_public_dataset
162,Is there a filter available through which I can only see items with a Plus badge?,"Yes, there is a filter available through which you can shop only for items with the Plus badge.",accounts,https://www.flipkart.com/helpcentre?catalog=55c9c8e2b0000023002c1702&faq=57b56ba11300002c00bc0da3&view=FAQ,official_web_via_public_dataset
163,Can I add more items after I have placed a Flipkart Quick order?,"No, items cannot be added to an order after it is placed.",orders,https://www.flipkart.com/helpcentre?catalog=5f210f87278e793e653cbc73&faq=5f211c8d0c26436107661c0d&view=FAQ,official_web_via_public_dataset
164,How do I pay using a credit or debit card?,"You may choose the credit card or debit card option to pay during checkout and enter the details when prompted. You would need to keep your card number, expiry date, three digit CVV number ready, which you can find on your card. For added security, you'll also need to use your card's online password that is verified by Visa, MasterCard Secure Code etc.",payments,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb43af1f000037007dbe98&view=FAQ,official_web_via_public_dataset
165,What is the average cost of one service for Bounce 2-wheelers?,The average cost of service will depend on the condition of the vehicle. For more details please contact the brand's customer support team at 18003092830 or you can choose to write to them at help@bounceinfinity.com. You can also contact the brand authorised dealer for assistance.,products,https://www.flipkart.com/helpcentre?catalog=62da9d35aca9fa77e9e5c342&faq=62dad30f35e34f62c206effd&view=FAQ,official_web_via_public_dataset
166,Will I get the available bank offers on Flipkart platform if I choose to redeem SuperCoins through SuperCoin Pay?,"Yes, you can surely avail bank offers in case you choose to redeem SuperCoins through the SuperCoin Pay feature while placing an order. However, please note that the offer value will be calculated based on the amount being paid via the prepaid mode of payment option provided by participating banks.",promotions_rewards,https://www.flipkart.com/helpcentre?catalog=5f295ded4052815c7aef207e&faq=614367cf346fdf3f767f0935&view=FAQ,official_web_via_public_dataset
167,What should I do if I have an issue with my product after the return period?,You can get in touch with the brand or an authorised service centre of the brand to claim the warranty for your product (wherever applicable).,returns_refunds,https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&faq=56496efd2200002100e9f999&view=FAQ,official_web_via_public_dataset
168,Can I choose to not accept a few items from my Flipkart Quick order at the time of delivery?,"Yes, you can. But if the new order value of the items you wish to keep is below Rs. 500, shipping charges will be applicable. In case, the order value falls below Rs. 150, your order will get cancelled.",shipping_delivery,https://www.flipkart.com/helpcentre?catalog=5f210f87278e793e653cbc73&faq=5f211820e11fda78bcb681f0&view=FAQ,official_web_via_public_dataset
169,Can I buy more than one Hero MotoCorp in my name/through Flipkart account?,"Yes, you can buy more than one vehicle from your Flipkart account.",accounts,https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fd98df86ae76c18f4691c&view=FAQ,official_web_via_public_dataset
170,What is GSTIN Invoicing feature?,"Through GSTIN Invoicing feature customers can enter their business entity details and GSTIN associated with the business entity in order to receive a tax invoice containing these details to claim input tax credit. Please note, this is available on select products for business purchases sold by participating sellers.",orders,https://www.flipkart.com/helpcentre?catalog=55c9cf49b0000024002c1703&faq=5f606acfa89c8627ddd09653&view=FAQ,official_web_via_public_dataset
171,How do I make a payment using a saved card?,You can view your saved cards by selecting the credit/debit card payment option at checkout. Select a saved card that you wish to use to make the payment. Enter the CVV number of that card (we do not store it) and click the 'Pay' button to initiate your payment. You will also have to enter the card's 3D Secure password to complete the transaction.,payments,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1a5e91300001d0096ce8d&view=FAQ,official_web_via_public_dataset
